"HITID","name","intro","gender","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3UDTAB6HH6ECNF7A42LHRS6GF2E909","三国之蜀汉我做主","这是一本刘封踢开刘备，单干蜀汉，逆袭成就霸业的故事。  ………………….  三七新书，三国之窃国之贼已经上传，求关注！","male","A8TIL9U6YHG5","女性读者","A2R2YZTSME1K3F","男性读者","No","no_agreement","2018-02-04 21:51:01 UTC"
"3K2CEDRACBGSA8NVRDDWGPE5CCHTM3","千面风华","她穿越而来，一来便发现自己被绑在燕国军神慕容恪的床上。  她有四张脸，晋国第一公子谢安爱上其中三个。  这是荒唐乱世，她是乱世魅女，世人为了记念她，创下了一个流传千古的词：风华绝代！  ##  朋友们，我们有了一个超级群了！以前的群会在半个月内废除，请大家尽快搬一搬哦。  超级群的群号为：70559476，大伙儿手脚快一点哦。敲门砖：请写出任何一本林家成小说中男主名字。林家成2009.11。16","female","A2WGW5Y3ZFBDEC","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:17:56 UTC"
"34YWR3PJ28P2OBP87IRV7VSYM550XJ","星际之亡灵帝国","郑重推荐《战国杂家吕不韦》  不一样的战国!  不一样的诸子百家!  不一样的历史人物与事件!  这一切......  只因有了不一样的吕不韦!  是我改变了世界，还是世界改变了我!  新人新书,敬请支持!  保证完本,放心阅读!  ————————————————————————————————  一个、二个……十万个。  百万、千万……亿万个。  星空中的亿万钢铁军团，将会以“天才”之名而横扫宇宙。  意外的得到了死灵传承的方鸣巍，凭借对于灵魂的运用而逐步变强，并且成为掌握了各项技能的超级天  才。  ※※※※  本人已经完本二部老书，  终极白鹤亮翅群:9437635(只招铁杆,非诚勿扰!)","male","A2NJTYYY37DNO","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:11:21 UTC"
"3WRBLBQ2GRNR2PUII8RRJ9S3JF90GR","超凡传","万千星球，无尽修真。   道衍之争，万载不息。   衍修小师傅米小经，遭受灭门，由此投身到浩浩荡荡的命运河流之中。   身怀衍修至宝，又得道家老怪帮助，一路修行，修真世界的图卷徐徐展开。   玄奇法宝，凶险秘境。   道家仙人，一念动天地，衍家大修，真言压四方。   浩瀚宇宙，玄妙道法，万字真言。   米小经身怀道衍双修之法，逆天直指，扶摇而上。   我意欲超凡，踏步长生仙。  新书上传！各位看官道友请多多投票支持！想要交流的朋友，请加微信公众号xiaoqianguanfang（萧潜官方），QQ交流群156537480","male","A8TIL9U6YHG5","男、女读者都可以","A2R2YZTSME1K3F","男性读者","No","no_agreement","2018-02-04 21:35:01 UTC"
"3BAKUKE49HRIY4OEU2P3WIPKQGPR1G","我的女友是丧尸","当灾难真的爆发了，凌默才知道末日电影中所描绘的那种丧尸，其实和现实中的一点都不一样……  原本到了末世最该干的事情就是求生，但从凌默将自己的女友从废弃的公交车里捡回来的那一刻起，他的人生轨迹就已经朝着完全不受控制的方向狂奔而去了。  造成这一切的原因很简单，他的女友，变异了……  等等，那只夏娜，你镰刀上挑着的【哔】裤好像是我的吧！  学姐！不要总是趁我不注意的时候扑倒我啊！  还有丫头，你这样一直躲在旁边偷笑真的好吗？  最后……不要都想着咬我啊啊啊啊！！！","male","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:50:02 UTC"
"3X4Q1O9UBH1TCDB0RQP83XBSIF5O71","超级金钱帝国","张伟重生1994年初。  这一年，张伟跟随着父母来到魔都摆地摊卖米。  一心望父成龙的张伟，让老爹卖米、搞批发、开厂、买股票、搞网络——  一转眼，张伟就从农二代变成了富二代！  张伟的下一个目标是，成为世上最大的富二代。  打造世界上最强大的金钱帝国！  这是个一回首已美梦成真的故事。  ————  普通群:227999522  vip群:146914676（进群需全订截图）  （PS:求收藏！求推荐！求包养！）","male","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:11:39 UTC"
"33QQ60S6ASXA77VD2DG8NOTUSNNU0K","重生之神级学霸","生物系研究僧出身的猥琐胖子杨锐，毕业后失业，阴差阳错熬成了补习学校的全能金牌讲师，一个跟头栽到了1982年，成了一名高大英俊的高考复读生，顺带装了满脑子书籍资料  80年代的高考录取率很低？同学们，跟我学……   毕业分配很教条？来我屋里我告诉你咋办……  国有恙，放学弟！  人有疾，放学妹！  这是一名不纯洁的技术员的故事。","male","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男性读者","No","no_agreement","2018-02-04 21:12:20 UTC"
"30Z7M1Q8UYZ8ANMIRCCWG2NI4I88AA","我们是冠军","本书讲述的是在一个中国足球黄金一代的背景下，代表人物张俊足球生涯的故事。  虽然名字叫《我们是冠军》，但主要人物还是张俊，他才是主角，小说从他开始步入职业足坛一直写到他退役。  以他的眼睛，他的经历给读者勾画了一幅中国足球发展的历程。  有欢喜，有悲伤，有希望，有失落。  中国足球随着张俊职业生涯的起起伏伏而向前走着。  有前进，有倒退，有黑暗，有光明。  全书的高潮是中国队获得世界杯冠军，但这不是这本书所要最后表达的东西。  我们是冠军的真正含义也不在于拿了一次历史性的世界冠军，而是在于小说的结尾：中国足球到底需要一个怎么样的冠军？  所以，请所有读者朋友耐心的看完全文。说实话，作者本人是希望能一口气全部写完，然后全部上传，让大家一口气全部看完的，那样冠军这本书才有味道。  但是由于网络连载和写作的特点，只有让大家跟着一起等待了，在等待的过程中，有欢喜，有悲伤，有愤怒，有失望，但是请别放弃。因为冠军虽说是一本基于现实基础上的YY，但是总体来说是一个阳光的、励志的、充满希望的故事。  也许在历尽黑暗后，你会不经意的发现在远处就有那么一抹光，静静的等待着你。走过去，你会看见一个绝对黑暗之后刹那间阳光灿烂的中国足球……  P.S：《我们是冠军》一书已经由北京修正文库、北方文艺出版社正式出版简体，各大城市的新华书店均有销售，也可以采取网上定购的方式。目前出版的是小说的第一集：双子星。以后将会陆续出版剩余部分。谢谢大家支持正版！","male","A2R2YZTSME1K3F","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:46:02 UTC"
"3DWNFENNE3AISF2K9FZWSPAWSJ5J4T","仙本纯良","金飞瑶：我的梦想就是身处一个充满爱与和平的修仙世界中，所有的一切败类都应该毁灭。  众人：那先请你自杀吧。  身为修仙界的“败类”，我想说：其实我是个纯良的人，真的！  新书《我是巅峰BOSS》已经完本，直接找书名或是作者名便可以找到，欢迎大家来指点。  正在连载新书仙侠《我是极品炉鼎》，同样要直接找书名和作者名，谢谢大家。","female","A2R2YZTSME1K3F","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:34:56 UTC"
"3JMNNNO3B1JUVLNWC0ZNO076A1J2WC","疯巫妖的实验日志","这是个疯狂的巫妖，带着游戏系统，祸害整个世界的故事。  “看下本日的日常……又是这坑爹的两选一，毁灭任意一座三万人以上的城镇，奖励10000点邪恶点数。抢三个小朋友的棒棒糖，奖励1点。若两个都没有完成，那么，扣2点。”  “呸！当我是傻的呀，真毁了一个城镇，保证刷出一个全员史诗的中古圣骑士团来讨伐我，到时有的赚，没的花。我还是乖乖做我的棒棒糖大盗吧。”  恶名昭彰的巫妖已经当够了，谁说巫妖就不能当好人了？我一定要战胜这该死的系统，做一个堂堂正正的大好人。","male","A8TIL9U6YHG5","女性读者","A2R2YZTSME1K3F","男性读者","No","no_agreement","2018-02-04 21:49:02 UTC"
"3NI0WFPPI9VP5W5C6VI57IFEP1660V","妾大不如妻","【起点女生网一组B班签约作品】  刚刚来到陌生朝代便嫁人为妻也就罢了；刚刚人妻即为人母？！好吧，好吧，这也可以接受——我们不做白雪公主她后妈就可以了。但是，她的“孩子们”是不是年龄有些过于太大了？！  上有公婆，下有儿女，外加一群虎视眈眈的妾室，看红裳一个来自现代的女人，大宅门里柴米油盐的生活。  封面由作者酒末设计，感谢酒末！  书友群：  81886243VIP书友群，入群要截图验证  85862847（已满）  19621153（新建）  本文的书友群：  65824233（已满）  87925930（新建）  19908131  ****  一文就要结局,请亲们把本月的粉红票留给女人的新文《侯门娇》参加PK,不要投给本文了,谢谢大家.  ****  另有完结文《那些看云卷云舒的日子》,请大家支持（非文艺）","female","A2R2YZTSME1K3F","女性读者","A8TIL9U6YHG5","男、女读者都可以","No","no_agreement","2018-02-04 21:50:57 UTC"
"34HEO7RUG69ESS1EQLIW7JINUAVRA4","天河大帝","茫茫宇宙，人类靠什么去征服？靠科技还是靠人本身的力量？  实际上科技文明只是宇宙文明最初级阶段，茫茫天河，璀璨文明，处于初级阶段科技文明的人类终于萌生出更高文明的萌芽……  关于文明的故事，关于力量的故事，尽在《天河大帝》，寂寞读南华新书，品质保证，带您走进波澜壮阔的天河世界……","male","A3GLMBZSG3VU4P","女性读者","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:40:58 UTC"
"31ODACBENUUIGN88U6FNNT2OKU0QSY","电影的世界","在电影的世界里唯有不断地变强，才能主宰自己的命运。“当人们看到你成功的光芒，便会忘记你手段的黑暗。”徐一凡如是地说。正版订阅群：636729383","male","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:37:24 UTC"
"31MCUE39BK1NJHTF1V9AL7QAMRT3GP","嫡谋","(嫡谋实体书已经出版，有简体和繁体两个版本)  ***  前一世，所谓的血脉至亲告诉她，能为家族利益献身是她身为任家女子一生最大的荣耀。  结果她与姐姐反目成仇，让母亲垂泪早逝，累父亲血溅箭下……  重生于幼学之年，她再不是那任人摆布的棋子！  心怀鬼胎的姨娘，狼心狗肺的长辈，咄咄逼人的外敌，朝堂暗处的冷箭……  且看她如何谋算人心，一一揭去他们的画皮，灭之于无形！  所谓荣耀，是守护所爱至亲一生平安顺遂。  所谓荣耀，是但得一人心，白首不相离。","female","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:51:10 UTC"
"3PGQRAZX02ZRPPZULGWH0F5QJ3HSY3","食味记","一朝穿越入农家，花小麦表示，奔放的人生无须解释。  朝起炊饭香，晚来烹鱼虾，日子有色又有味，节操什么的，都是浮云。  二姐说，遇见好男人，便要果断扑倒之，花小麦摩拳擦掌，某男倒退三步。  “娘子莫急，这种事，还是放着我来。”  －－－－－－－－－－－－－－－－－－－－－－－－－－－－－－  新书《娇颜》上传，欢迎少年们围观么么哒O(∩_∩)O","female","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:28:57 UTC"
"3RSBJ6YZEC56R6Q699NKRPO9G3OOF5","神级剑魂系统","森罗万象，皆为灰烬，流刃若火！  穿越到海贼世界，大海贼时代十一年的罗亚，得到了一个能够无限强化，抽取各种技能的剑魂系统。  流刃若火，镜花水月，月牙天冲，千本樱……  “我这一刀下去，你可能会被烧死。”罗亚看着眼前的赤犬，很认真的说道。  ………………………………  新书《世尊》已发布，求支持！","male","A8TIL9U6YHG5","女性读者","A3GLMBZSG3VU4P","男、女读者都可以","No","no_agreement","2018-02-04 21:34:59 UTC"
"3CO05SML7VKIRF3WYJL3ID6ALOJR0D","调教大宋","庆历六年，歌舞升平的赵宋王朝。迎来了一个疯子....  亲眼见识了大宋的雍容华贵与温情。  起初唐奕只想享受这个时代，什么靖康之耻、蒙古铁骑都与他无关。反正再怎么闹腾历史都有它自己的轨迹。千年之后中华还是中华！  亡不了！  但当那位忧国忧民的老人出现在他面前的时候，他的心变了...他想为那个老人做点什么顺便为这个时代做点什么....  于是怎么把大宋这只羊，变成呲着资本獠牙的狼！成了唐奕唯一的目标！！  吐槽群1：492610427；吐槽群2：274736025；全订群：531461799","male","A3GLMBZSG3VU4P","男、女读者都可以","A8TIL9U6YHG5","男性读者","No","no_agreement","2018-02-04 21:44:00 UTC"
"3OJX0UFJ0ZMS31JQ29Z1GZUNVRHU9W","帝国狂澜","军魂！军魄！军势！！！  世界上有一种东西叫做「势」，龙畅游在大海，虎纵横于深山，蛇潜藏在草丛，马飞驰于平川，这就是它们的势！  真正的勇士，对于自己不了解的事物，常怀恐惧戒慎之心，而什么都不怕的……那是傻子。  书里的主角钱不离，对于他无法掌握的未来常感到担忧，所以他才能比常人看的更远，因为不想把自己生命的一切，演化成棋子，交给迷茫的未来，所以他奋起一搏，倾尽所能的将局势掌握在掌中，其它的，才归天意。","male","A8TIL9U6YHG5","男、女读者都可以","A2R2YZTSME1K3F","男性读者","No","no_agreement","2018-02-04 21:48:53 UTC"
"3R868ACW4SRO4A08M24JP8VP1MRZGH","娇妻如云","史上最具艺术天赋的大盗，穿越到了北宋徽宗四年。身为祈国公府仆役，沈傲很欢乐，知识改变命运，智商决定前途，什么都是浮云，看我只手遮天。 玩的是艺术，讲的是品味。伪作最好的名画，写最漂亮的行书，不走寻常路，会忽悠才是王道。","male","A3GLMBZSG3VU4P","男性读者","A8TIL9U6YHG5","男性读者","Yes","男性读者","2018-02-04 21:23:57 UTC"
